id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
12171,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Basics Men Orange Slim Fit Checked Shirt
6054,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,UCB Men Linen Grament Navy Shirt
33239,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Arrow Men Black Striped Slim Fit Shirt
13854,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Check Purple Shirts
8939,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Red Shirts
18646,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Purple Shirt
9447,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White Striped Shirt
4956,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Gini and Jony Boy's Kaiser Red Blue Infant Kidswear
59443,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Formal,Arrow Men Striped Beige Slim Fit Shirt
24817,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Slim Fit Checked Shirt
9424,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Purple Fila-Fil Purple Shirts
9616,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Checks Black White Shirts
10810,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Mark Rodeo Riveted Blue Shirts
57981,Women,Apparel,Topwear,Shirts,Red,Summer,2010.0,Casual,Latin Quarters Women Red Check Shirt
8192,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Laman Navy Blue Shirts
48367,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men White & Black Check Shirt
6008,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Highlander Men Yellow Black Checked Shirt
19703,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Black Shirt
8166,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men Check Haley Red Shirts
26788,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Arrow Men Brown Shirt
8730,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Striped Red Shirt
59824,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt
10477,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts
26115,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Purple Shirt
12320,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Genesis Men Brown Striped Shirt
43582,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys White Check Shirt
51423,Men,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Check Shirt
13662,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Blue Stripe Shirt
34040,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Check Red Shirt
13450,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Shirts
18884,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Arrow Woman Piper Red Shirt
14675,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Basics Men Printed Black Slim Fit Shirt
33057,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Black Shirt
8159,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Hakan Slim Fit Shirt
16546,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Basics Men Green Slim Fit Checked Shirt
20024,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Check Red Shirt
8737,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Purple Shirts
8161,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Highlander Men White Checked Hal Slim Fit Shirt
56854,Men,Apparel,Topwear,Shirts,Teal,Summer,2012.0,Party,John Players Men Teal Shirt
8195,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Lamberto Navy Blue Shirts
48360,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue & White Check Shirt
12318,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Genesis Men Stripes Red Shirts
9611,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Green White Shirts
10817,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Urban Raiser Green Shirts
59444,Men,Apparel,Topwear,Shirts,Grey,Fall,2012.0,Formal,Arrow Men Striped Grey Slim Fit Shirt
9423,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Blue stripe Black Shirts
10484,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Flying Machine Men FS Purple Shirts
16541,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Basics Men Black Slim Fit Checked Shirt
20023,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Red Check Shirt
13457,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Shirts
18883,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Arrow Woman Payton Navy Blue Shirt
14672,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Slim Fit Checked Shirt
19199,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men White Check Shirt
18877,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Arrow Woman Celesta Red Shirt
33296,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Arrow Sport Men Check Navy Blue Slim Fit Shirt
51424,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Myntra Men White Shirt
12327,Men,Apparel,Topwear,Shirts,Pink,Winter,2011.0,Formal,Genesis Pink Striped Formal Shirt
26112,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt
38814,Women,Apparel,Topwear,Shirts,Orange,Fall,2012.0,Casual,Latin Quarters Women Orange & Grey Check Shirt
40132,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Authentic Red Shirt
8157,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Highlander Men Purple Checked Haile Slim Fit Shirt
16548,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt
19732,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Solid Purple Shirt
33059,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Blue & Red Check Shirt
10821,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Parma Reversible Blue Shirts
9627,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Indigo Nation Men Plain Shirt Orange Shirts
9415,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,John Miller Men Navy Blue Shimmer Shirt
29705,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
9071,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Solid White Shirts
10479,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Flying Machine Men FS Red Shirts
9243,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
14644,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Probase Men Classic Black Shirts
33066,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Red Check Shirt
26786,Men,Apparel,Topwear,Shirts,Black,Fall,2012.0,Formal,Arrow Men Black Striped Shirt
13461,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Check Black Shirts
5021,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Levis Kids Boy's Calcio Grey Red Kidswear
11104,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Indigo Nation Men Stripes Black Shirts
22570,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Check Shirt
2694,Boys,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Twofur Layered Kidswear
12311,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Blue Shirt
26124,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men Check White Shirt
15908,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black Coffee Men Stripes White Shirt
48369,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,French Connection Men Blue & Black Check Shirt
6006,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men White Red Checked Slim Fit Shirt
23200,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt
9618,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirts
51412,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,Myntra Men Lavender Striped Shirt
23032,Men,Apparel,Topwear,Shirts,Cream,Fall,2012.0,Formal,Arrow Men Cream Striped Shirt
9244,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
12329,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Check Navy Blue Shirts
16789,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Regent Polo Men Check Black Shirt
19197,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Grey Striped Shirt
29702,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men White Shirt
18879,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Arrow Woman Joanna Navy Blue Shirt
58795,Men,Apparel,Topwear,Shirts,Red,Fall,2012.0,Smart Casual,Highlander Men Red Striped Shirt
33298,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Arrow Sport Men White Striped Shirt
9620,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Checks Purple Shirts
13459,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts
34049,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys White Shirt
19735,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Women White Shirt
46831,Boys,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Gini and Jony Boys Pink Shirt
8150,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Highlander Men Grey Checked Hadrian Slim Fit Shirt
51415,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Myntra Men Light Pink Shirt
23035,Men,Apparel,Topwear,Shirts,Lavender,Fall,2011.0,Formal,Arrow Men Lavender Striped Shirt
10819,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men City Work Black Shirts
23207,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Blue Check Shirt
6001,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Highlander Men Grey Red Checked Slim Fit Shirt
9875,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Price catch Purple Shirts
2693,Boys,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Disney Kids Boy's Yellow Kidswear
26123,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Striped Black Shirt
12316,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Check White Shirts
10441,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Flying Machine Men FS Purple Shirts
9881,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Club Poplin Black Shirts
22577,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Red Check Shirt
8739,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Green Shirts
16326,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Peter England Men Stripes Pink Shirt
39769,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Peter England Men Green Casual Shirt
11103,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Indigo Nation Men Stripes Blue Shirts
14643,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Classic White White Shirts
33061,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Red Check Shirt
29769,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Wrangler Men American Flag Red Shirt
22381,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men Blue Striped White Shirt
9479,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,John Miller Men Green white check Purple Shirts
8799,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men's Scul Red White Shirts
12170,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men Solid White Slim Fit Shirt
14287,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Belmonte Men Formal Shirt White Shirts
14041,Men,Apparel,Topwear,Shirts,Brown,Winter,2016.0,Casual,Flying Machine Men Check Brown Shirts
7173,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul Black White Shirt
16524,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt
12184,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Basics Men Red Slim Fit Checked Shirt
11701,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Lee Men Check White Shirts
25534,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Wrangler Men American Flag Red Shirt
22375,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men White Striped Blue Shirt
33238,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,Arrow Men Green Striped Shirt
11168,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,John Miller Men Solid Brown Shirts
38086,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Allen Solly Men White Shirt
15990,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Solid Men Black Shirt
41620,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Shirt
22372,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Mark Taylor Men White Striped Red Shirt
8900,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Bling Blue Shirts
7174,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Green & Purple Checked Shirt
13051,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Check Blue Shirts
31301,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
12183,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt
25533,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men American Flag Blue Shirt
11706,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Lee Men Check Yellow Shirts
40396,Women,Apparel,Topwear,Shirts,Multi,Summer,2012.0,Casual,Tonga Women Multi Colored Shirt
31133,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Striped Black Shirt
6052,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,UCB Men Basic Logo Pink Shirt
12177,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Shirt
11998,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Striped Shirt
22386,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men White & Navy Striped Shirt
2096,Men,Apparel,Topwear,Shirts,Green,Winter,2010.0,Casual,Lee Men Olive Green Shirt
27855,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Scullers For Her Check Navy Blue Shirt
15997,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Turtle Check Men White Shirt
13852,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Check Blue Shirts
26389,Men,Apparel,Topwear,Shirts,Magenta,Summer,2012.0,Formal,Turtle Men Check Magenta Shirt
37801,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Players Men Stripes Black Shirt
7142,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers For Her Women Light Work Purple Check Shirts
12387,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,Reid & Taylor Men Stripes Orange Shirts
16343,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Check Blue Shirt
11166,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Solid Purple Shirt
33236,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Men Grey Check Shirt
13403,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Check Red Shirts
37808,Men,Apparel,Topwear,Shirts,Navy Blue,Spring,2012.0,Formal,John Players Men Satin Striped Shirt
9810,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Purple Gingham Shirt
39733,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Arrow Woman Pink & Green Check Shirt
27863,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Scullers For Her Printed Purple Shirt
13864,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirts
58394,Men,Apparel,Topwear,Shirts,Charcoal,Summer,2012.0,Casual,Locomotive Men Charcoal Shirt
12942,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Striped Shirt
6867,Women,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Forever New Women Light Brown & Grey Striped Shirt
9477,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men White & Black Check Shirt
16388,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Peter England Men Stripes Brown Shirt
9645,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men  Navy Blue & White Checks Shirt
8797,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Navy Blue Check Shirt
12374,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Reid & Taylor Men Stripes White Shirts
10423,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Checks Grey Shirts
15151,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Arrow Sport Men Check Purple Shirts
10611,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Flying Machine Men FS Green Shirts
33493,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Check Blue Shirt
21156,Women,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,s.Oliver Women White Striped Shirt
13404,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Check Green Shirts
16344,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Stripes Blue Shirt
11161,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Solid Black Shirts
41611,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Basics Men Yellow Checked Shirt
24286,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Quiksilver Men Blue Check Shirt
12380,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Reid & Taylor Men Stripes Blue Shirts
13252,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Palm Tree Kids Boys Solid Black Shirts
15999,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Turtle Solid Men Purple Shirt
7145,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers For Her Women Light Work Navy Blue Shirts
9642,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts
8790,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts
22388,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Striped Blue Shirt
9470,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men Solid White White Shirts
2098,Men,Apparel,Topwear,Shirts,White,Winter,2010.0,Casual,Lee Men Derrick Checks Shirt
11398,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,United Colors of Benetton Men Winter Brown Shirt
12945,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Basics Men Brown Slim Fit Shirt
34689,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Allen Solly Kids Boys Oxford White Shirt
12179,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Striped Shirt
27890,Women,Apparel,Topwear,Shirts,Charcoal,Summer,2012.0,Formal,Scullers For Her Charcoal Shirt
9226,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Striped Shirt
13863,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts
11708,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Lee Men Check Green Shirts
14048,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Flying Machine Men Check Navy Blue Shirts
39734,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Arrow Woman Pink & Yellow Check Shirt
13216,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Shirts
14033,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Flying Machine Men Check Green Shirts
27211,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Doodle Kids Boy Check Purple Shirt
8149,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Hadley Slim Fit Shirt
14665,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt
54989,Women,Apparel,Topwear,Shirts,Pink,Fall,2012.0,Casual,Femella Women Pink Shirt
34050,Boys,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Gini and Jony Boys Maroon Shirt
9639,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirts
51433,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Myntra Women Pink Checked Casual Shirt
26105,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt
59834,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Men Navy Blue Shirt
32505,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Scullers Men Black Shirt
39770,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Peter England Men Multi Coloured Casual Shirt
8720,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Stripes Green Shirts
26798,Men,Apparel,Topwear,Shirts,Blue,Summer,2013.0,Formal,Arrow Men Blue Shirt
19713,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,United Colors of Benetton Men Navy Blue Check Shirt
8182,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Locomotive Men Check Ladomar White Shirts
9262,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
51854,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Highlander Men Check Blue Shirt
10800,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Wander Wheels Blue Shirt
39784,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Formal,Peter England Men Red Formal Shirt
9606,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Indigo Nation Men Price catch Yellow Shirts
59453,Men,Apparel,Topwear,Shirts,Purple,Fall,2012.0,Casual,Arrow New York Men Purple Slim Fit Shirt
32502,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Scullers Men Striped Brown Shirt
59833,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,United Colors of Benetton Men Green Shirt
12939,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Basics Men Black Slim Fit Checked Shirt
16797,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Highlander Men Stripes Black Shirt
51434,Women,Apparel,Topwear,Shirts,Turquoise Blue,Summer,2012.0,Casual,Myntra Women Turquoise Blue Check Shirt
19189,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men White Shirt
14662,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt
20033,Women,Apparel,Topwear,Shirts,Lavender,Summer,2011.0,Casual,United Colors of Benetton Women Solid Lavender Shirt
31141,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
14034,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Check Blue Shirts
59454,Men,Apparel,Topwear,Shirts,Black,Fall,2012.0,Formal,Arrow New York Men Black Check Shirt
10807,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Stampede Printed Stripe Black Shirts
39783,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Formal,Peter England Men Maroon Formal Shirt
9601,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue White Shirts
9265,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul Black Shirts
